card_account_id,cc_user_id,account_no,card_no_masked,card_type,product_type,issuing_branch_code_raw,credit_limit,current_balance,available_credit
4046,3092,CA-2023-0004046,4*** **** **** 1092,JCB,CLASSIC,HCM_Q1,33749014,24781911,8967103
4047,3092,CA-2022-0004047,4*** **** **** 1363,JCB,INFINITE,CN-HCM-01,617429664,100767870,516661794
4048,3093,CA-2020-0004048,5*** **** **** 5815,VISA,INFINITE,Ho Chi Minh Q1,730231178,370180103,360051075
4049,3094,CA-2022-0004049,4*** **** **** 7384,JCB,GOLD,HAI_PHONG_1,117601168,103339276,14261892
4050,3095,CA-2024-0004050,4*** **** **** 3875,VISA,GOLD,DA_NANG_1,66581102,32386868,34194234
4051,3096,CA-2020-0004051,5*** **** **** 1110,MASTERCARD,PLATINUM,HCM_Q1,197952798,107720341,90232457
4052,3096,CA-2024-0004052,5*** **** **** 7854,JCB,PLATINUM,CN-HCM-01,169570610,6033873,163536737
4053,3097,CA-2022-0004053,5*** **** **** 8699,JCB,PLATINUM,BR-CT01,264779104,171115323,93663781
4054,3098,CA-2023-0004054,5*** **** **** 6843,MASTERCARD,PLATINUM,Da Nang CN1,193032566,118685178,74347388
4055,3099,CA-2024-0004055,5*** **** **** 8035,MASTERCARD,CLASSIC,DN-01,38985344,32469872,6515472
4056,3099,CA-2020-0004056,4*** **** **** 0917,VISA,PLATINUM,DN-01,272314927,212337372,59977555
4057,3100,CA-2021-0004057,4*** **** **** 7976,VISA,CLASSIC,Ha Noi CN1,47806858,24947214,22859644
4058,3101,CA-2022-0004058,4*** **** **** 7200,VISA,CLASSIC,HA_NOI_CN1,20168852,5247865,14920987
4059,3102,CA-2024-0004059,5*** **** **** 8657,JCB,INFINITE,Da Nang CN1,451743323,256871510,194871813
4060,3103,CA-2021-0004060,5*** **** **** 5289,JCB,CLASSIC,HCM_Q3,47482475,661199,46821276
4061,3103,CA-2020-0004061,5*** **** **** 2230,VISA,INFINITE,CN-HCM-02,731793956,166687147,565106809
4062,3104,CA-2020-0004062,5*** **** **** 3245,VISA,PLATINUM,BR-HN01,227292263,145449970,81842293
4063,3105,CA-2020-0004063,5*** **** **** 4399,JCB,PLATINUM,HN-01,189930800,57975826,131954974
4064,3106,CA-2020-0004064,4*** **** **** 4429,VISA,PLATINUM,Da Nang CN1,170711783,19776722,150935061
4065,3106,CA-2022-0004065,5*** **** **** 7703,MASTERCARD,PLATINUM,DA_NANG_1,219170477,190585369,28585108
4066,3107,CA-2021-0004066,5*** **** **** 4361,JCB,PLATINUM,Ho Chi Minh Q3,226894462,22133252,204761210
4067,3108,CA-2022-0004067,5*** **** **** 2640,VISA,GOLD,HA_NOI_CN1,132870534,61392850,71477684
4068,3109,CA-2020-0004068,5*** **** **** 9525,MASTERCARD,GOLD,HCM_Q1,122597815,15657449,106940366
4069,3110,CA-2023-0004069,5*** **** **** 5993,MASTERCARD,PLATINUM,DN-01,277851902,171090025,106761877
4070,3111,CA-2020-0004070,5*** **** **** 4204,JCB,PLATINUM,Can Tho CN1,211630320,82803659,128826661
4071,3112,CA-2021-0004071,4*** **** **** 9045,JCB,CLASSIC,HP-01,23696004,6196835,17499169
4072,3112,CA-2023-0004072,5*** **** **** 2324,JCB,CLASSIC,HP-01,46301349,24682161,21619188
4073,3113,CA-2020-0004073,4*** **** **** 8418,MASTERCARD,CLASSIC,HP-01,49750387,22916116,26834271
4074,3114,CA-2023-0004074,4*** **** **** 9976,MASTERCARD,CLASSIC,HA_NOI_CN1,29339321,18281050,11058271
4075,3114,CA-2021-0004075,4*** **** **** 4628,JCB,PLATINUM,BR-HN01,262748041,145352743,117395298
4076,3115,CA-2024-0004076,4*** **** **** 8478,MASTERCARD,CLASSIC,DN-01,21929737,6808645,15121092
4077,3116,CA-2023-0004077,4*** **** **** 4169,JCB,GOLD,Can Tho CN1,118589076,30290987,88298089
4078,3116,CA-2022-0004078,5*** **** **** 9127,VISA,GOLD,CT-01,121659557,1134774,120524783
4079,3117,CA-2021-0004079,5*** **** **** 7752,MASTERCARD,INFINITE,DN-01,524085202,376293945,147791257
4080,3118,CA-2022-0004080,4*** **** **** 1088,VISA,GOLD,Ha Noi CN1,66272164,19047117,47225047
4081,3119,CA-2022-0004081,5*** **** **** 5437,VISA,CLASSIC,CAN_THO_1,48501970,23680969,24821001
4082,3120,CA-2022-0004082,5*** **** **** 4931,JCB,CLASSIC,HA_NOI_CN1,34304154,20437540,13866614
4083,3121,CA-2021-0004083,5*** **** **** 5778,VISA,INFINITE,HN-01,552865181,157337902,395527279
4084,3121,CA-2023-0004084,5*** **** **** 2265,MASTERCARD,INFINITE,HN-01,756666982,186148063,570518919
4085,3122,CA-2022-0004085,5*** **** **** 4467,JCB,INFINITE,HN-01,598276977,474653789,123623188
4086,3123,CA-2024-0004086,5*** **** **** 1486,MASTERCARD,GOLD,BR-HP01,134147519,60478574,73668945
4087,3123,CA-2022-0004087,4*** **** **** 7647,JCB,PLATINUM,HAI_PHONG_1,280954857,224115964,56838893
4088,3124,CA-2020-0004088,4*** **** **** 7736,MASTERCARD,CLASSIC,DA_NANG_1,23810086,15377373,8432713
4089,3124,CA-2024-0004089,4*** **** **** 2352,JCB,CLASSIC,BR-DN01,49110689,9729009,39381680
4090,3125,CA-2023-0004090,4*** **** **** 0531,JCB,GOLD,HAI_PHONG_1,119943774,54315765,65628009
4091,3126,CA-2020-0004091,4*** **** **** 6856,VISA,INFINITE,Ha Noi CN1,306233484,256879391,49354093
4092,3126,CA-2024-0004092,5*** **** **** 4345,MASTERCARD,CLASSIC,Ha Noi CN1,40085738,25510951,14574787
4093,3127,CA-2023-0004093,5*** **** **** 8857,MASTERCARD,CLASSIC,CT-01,40465066,12366334,28098732
4094,3128,CA-2024-0004094,5*** **** **** 4090,JCB,INFINITE,CT-01,595277049,473784241,121492808
4095,3128,CA-2022-0004095,4*** **** **** 2988,JCB,GOLD,BR-CT01,131537174,46567438,84969736
4096,3129,CA-2020-0004096,4*** **** **** 1112,MASTERCARD,PLATINUM,HAI_PHONG_1,252766673,94067508,158699165
4097,3129,CA-2024-0004097,5*** **** **** 8825,JCB,INFINITE,HAI_PHONG_1,322074442,171286929,150787513
4098,3130,CA-2020-0004098,4*** **** **** 8872,JCB,GOLD,HN-01,127706981,70962577,56744404
4099,3131,CA-2024-0004099,4*** **** **** 3056,JCB,GOLD,DN-01,63525257,84293,63440964
4100,3132,CA-2022-0004100,5*** **** **** 1045,VISA,GOLD,HN-01,65276579,21289293,43987286
4101,3133,CA-2023-0004101,4*** **** **** 8376,JCB,INFINITE,HCM_Q3,449117309,101695125,347422184
4102,3134,CA-2024-0004102,4*** **** **** 7637,MASTERCARD,PLATINUM,Can Tho CN1,224989548,190854127,34135421
4103,3134,CA-2021-0004103,4*** **** **** 8031,JCB,INFINITE,Can Tho CN1,688188192,61879809,626308383
4104,3135,CA-2020-0004104,5*** **** **** 0497,VISA,INFINITE,Da Nang CN1,466713884,9184503,457529381
4105,3136,CA-2022-0004105,5*** **** **** 5406,JCB,GOLD,DA_NANG_1,138866795,77780178,61086617
4106,3136,CA-2020-0004106,5*** **** **** 1830,VISA,CLASSIC,DN-01,26059342,19692816,6366526
4107,3137,CA-2024-0004107,5*** **** **** 3338,VISA,GOLD,HA_NOI_CN1,91253683,44506697,46746986
4108,3138,CA-2023-0004108,5*** **** **** 6283,JCB,INFINITE,Ho Chi Minh Q1,656877516,431664954,225212562
4109,3139,CA-2023-0004109,5*** **** **** 3676,MASTERCARD,INFINITE,HA_NOI_CN1,561708468,264080376,297628092
4110,3139,CA-2020-0004110,5*** **** **** 0209,VISA,PLATINUM,HA_NOI_CN1,165371730,22161850,143209880
4111,3140,CA-2023-0004111,5*** **** **** 7050,MASTERCARD,PLATINUM,CAN_THO_1,242310351,178228272,64082079
4112,3140,CA-2023-0004112,5*** **** **** 8534,MASTERCARD,GOLD,BR-CT01,140863052,91892911,48970141
4113,3141,CA-2021-0004113,5*** **** **** 3183,MASTERCARD,PLATINUM,BR-HCM02,254042524,57776779,196265745
4114,3142,CA-2020-0004114,5*** **** **** 9037,VISA,PLATINUM,CT-01,259668402,124104025,135564377
4115,3143,CA-2020-0004115,4*** **** **** 2693,VISA,GOLD,DN-01,105723846,73852492,31871354
4116,3144,CA-2021-0004116,4*** **** **** 6454,JCB,PLATINUM,BR-DN01,163877945,117154464,46723481
4117,3145,CA-2024-0004117,4*** **** **** 0026,JCB,PLATINUM,HA_NOI_CN1,264875254,150166060,114709194
4118,3146,CA-2020-0004118,5*** **** **** 1743,MASTERCARD,GOLD,CT-01,146819884,121899547,24920337
4119,3147,CA-2023-0004119,4*** **** **** 3858,VISA,INFINITE,HCM_Q3,314410111,40898078,273512033
4120,3148,CA-2023-0004120,4*** **** **** 5183,JCB,INFINITE,BR-HCM02,435367450,292268864,143098586
4121,3148,CA-2023-0004121,5*** **** **** 1251,MASTERCARD,INFINITE,HCM_Q3,367356055,265555285,101800770
4122,3149,CA-2020-0004122,4*** **** **** 1762,MASTERCARD,INFINITE,DN-01,609937233,394058589,215878644
4123,3150,CA-2023-0004123,4*** **** **** 9239,MASTERCARD,INFINITE,BR-HP01,742725069,453468329,289256740
4124,3151,CA-2021-0004124,5*** **** **** 6984,VISA,INFINITE,CAN_THO_1,563816614,418171995,145644619
4125,3152,CA-2023-0004125,5*** **** **** 7096,JCB,CLASSIC,CT-01,24794656,15648558,9146098
4126,3152,CA-2021-0004126,5*** **** **** 4907,JCB,GOLD,CT-01,51521902,19581336,31940566
4127,3153,CA-2023-0004127,4*** **** **** 8062,JCB,INFINITE,Hai Phong CN1,469526843,24008209,445518634
4128,3153,CA-2023-0004128,4*** **** **** 4803,JCB,CLASSIC,BR-HP01,41432620,21616659,19815961
4129,3154,CA-2021-0004129,4*** **** **** 6553,VISA,PLATINUM,HCM_Q3,152628858,66938639,85690219
4130,3155,CA-2020-0004130,5*** **** **** 9905,JCB,INFINITE,BR-CT01,478018094,348227877,129790217
4131,3155,CA-2022-0004131,4*** **** **** 7686,MASTERCARD,GOLD,Can Tho CN1,64309213,24379431,39929782
4132,3156,CA-2022-0004132,5*** **** **** 5312,MASTERCARD,INFINITE,BR-HP01,799062820,170190867,628871953
4133,3157,CA-2023-0004133,5*** **** **** 5296,VISA,PLATINUM,Ha Noi CN1,214243008,116866468,97376540
4134,3158,CA-2020-0004134,5*** **** **** 7181,MASTERCARD,INFINITE,BR-HP01,518977116,227385334,291591782
4135,3159,CA-2021-0004135,5*** **** **** 9768,MASTERCARD,GOLD,Ho Chi Minh Q3,69775126,13544109,56231017
4136,3159,CA-2020-0004136,4*** **** **** 5197,MASTERCARD,PLATINUM,HCM_Q3,177233813,102902626,74331187
4137,3160,CA-2022-0004137,4*** **** **** 2204,MASTERCARD,PLATINUM,DA_NANG_1,284139733,213887524,70252209
4138,3161,CA-2021-0004138,5*** **** **** 9075,MASTERCARD,PLATINUM,BR-HP01,274575973,78768834,195807139
4139,3162,CA-2024-0004139,5*** **** **** 7855,MASTERCARD,PLATINUM,BR-CT01,241251077,123056252,118194825
4140,3163,CA-2023-0004140,5*** **** **** 1404,VISA,INFINITE,Ho Chi Minh Q1,736667032,135387181,601279851
4141,3164,CA-2020-0004141,4*** **** **** 4186,JCB,CLASSIC,HN-01,39279169,19167000,20112169
4142,3164,CA-2023-0004142,4*** **** **** 4939,MASTERCARD,PLATINUM,BR-HN01,231416289,135442496,95973793
4143,3165,CA-2023-0004143,4*** **** **** 1303,MASTERCARD,PLATINUM,DN-01,199603366,101869674,97733692
4144,3166,CA-2024-0004144,5*** **** **** 3951,JCB,PLATINUM,HCM_Q1,211812062,15082944,196729118
4145,3166,CA-2024-0004145,5*** **** **** 9424,MASTERCARD,CLASSIC,BR-HCM01,49569112,40112820,9456292
4146,3167,CA-2020-0004146,4*** **** **** 4179,VISA,INFINITE,DA_NANG_1,708903700,474065284,234838416
4147,3167,CA-2022-0004147,4*** **** **** 2507,MASTERCARD,GOLD,DA_NANG_1,121016379,55171294,65845085
4148,3168,CA-2022-0004148,5*** **** **** 7980,JCB,INFINITE,Can Tho CN1,466125230,132135582,333989648
4149,3169,CA-2020-0004149,4*** **** **** 2744,MASTERCARD,GOLD,DN-01,65575886,4482423,61093463
4150,3170,CA-2023-0004150,5*** **** **** 5280,VISA,INFINITE,Ho Chi Minh Q1,447479939,216346643,231133296
4151,3170,CA-2023-0004151,5*** **** **** 0262,VISA,GOLD,BR-HCM01,141975700,111913780,30061920
4152,3171,CA-2024-0004152,4*** **** **** 1256,VISA,CLASSIC,CN-HCM-01,25457445,11287583,14169862
4153,3172,CA-2021-0004153,4*** **** **** 7812,VISA,INFINITE,Da Nang CN1,359401730,37345551,322056179
4154,3173,CA-2023-0004154,4*** **** **** 3845,VISA,GOLD,HN-01,149136448,34426875,114709573
4155,3173,CA-2021-0004155,4*** **** **** 8209,MASTERCARD,PLATINUM,Ha Noi CN1,238202903,44444416,193758487
4156,3174,CA-2020-0004156,4*** **** **** 8375,MASTERCARD,INFINITE,BR-HCM02,300693261,184885938,115807323
4157,3175,CA-2020-0004157,4*** **** **** 9600,VISA,GOLD,BR-HN01,101915299,71408105,30507194
4158,3176,CA-2021-0004158,4*** **** **** 4259,MASTERCARD,GOLD,HP-01,140253773,21359964,118893809
4159,3177,CA-2021-0004159,5*** **** **** 3717,MASTERCARD,CLASSIC,BR-HN01,38591161,1922231,36668930
4160,3178,CA-2023-0004160,5*** **** **** 1781,VISA,CLASSIC,CT-01,26948492,16544469,10404023
4161,3178,CA-2021-0004161,4*** **** **** 1284,JCB,CLASSIC,CAN_THO_1,40315724,706318,39609406
4162,3179,CA-2023-0004162,5*** **** **** 3342,VISA,CLASSIC,BR-HCM01,44614427,22148370,22466057
4163,3180,CA-2022-0004163,5*** **** **** 4841,JCB,GOLD,HN-01,92025679,20175508,71850171
4164,3180,CA-2021-0004164,4*** **** **** 0069,VISA,GOLD,Ha Noi CN1,104118698,58683874,45434824
4165,3181,CA-2023-0004165,4*** **** **** 1010,MASTERCARD,GOLD,BR-HP01,112905097,60880705,52024392
4166,3182,CA-2024-0004166,5*** **** **** 4619,VISA,GOLD,Can Tho CN1,79125658,32101438,47024220
4167,3182,CA-2023-0004167,5*** **** **** 2005,JCB,CLASSIC,CAN_THO_1,30251217,17138598,13112619
4168,3183,CA-2022-0004168,4*** **** **** 4580,JCB,GOLD,HA_NOI_CN1,124335406,89968706,34366700
4169,3184,CA-2021-0004169,5*** **** **** 2853,MASTERCARD,PLATINUM,BR-HN01,259692524,78388095,181304429
4170,3185,CA-2020-0004170,5*** **** **** 7805,JCB,INFINITE,Hai Phong CN1,636355370,450556418,185798952
4171,3185,CA-2021-0004171,5*** **** **** 3823,VISA,PLATINUM,BR-HP01,279262091,90145480,189116611
4172,3186,CA-2021-0004172,5*** **** **** 7550,MASTERCARD,PLATINUM,CAN_THO_1,238241134,158675991,79565143
4173,3187,CA-2022-0004173,4*** **** **** 2481,MASTERCARD,INFINITE,Hai Phong CN1,428031386,269127726,158903660
4174,3188,CA-2024-0004174,5*** **** **** 2707,JCB,GOLD,CT-01,80480526,41806556,38673970
4175,3188,CA-2020-0004175,5*** **** **** 1928,JCB,GOLD,BR-CT01,133437861,17427443,116010418
4176,3189,CA-2020-0004176,5*** **** **** 2853,VISA,GOLD,DA_NANG_1,99343060,78287590,21055470
4177,3190,CA-2023-0004177,5*** **** **** 3621,VISA,GOLD,HA_NOI_CN1,71366708,39654339,31712369
4178,3191,CA-2024-0004178,4*** **** **** 5625,MASTERCARD,GOLD,HA_NOI_CN1,82197457,38595473,43601984
4179,3191,CA-2022-0004179,5*** **** **** 2757,JCB,CLASSIC,HN-01,24976454,1093250,23883204
4180,3192,CA-2021-0004180,4*** **** **** 6323,MASTERCARD,CLASSIC,HCM_Q3,39497971,19567791,19930180
4181,3192,CA-2024-0004181,4*** **** **** 9228,MASTERCARD,INFINITE,BR-HCM02,793178632,331907170,461271462
4182,3193,CA-2024-0004182,5*** **** **** 7680,JCB,GOLD,Can Tho CN1,146066420,44760524,101305896
4183,3194,CA-2020-0004183,4*** **** **** 8597,MASTERCARD,CLASSIC,BR-HN01,44722250,19794527,24927723
4184,3194,CA-2024-0004184,5*** **** **** 2306,JCB,PLATINUM,Ha Noi CN1,186131609,156517167,29614442
4185,3195,CA-2020-0004185,4*** **** **** 9151,VISA,GOLD,Ho Chi Minh Q3,65308714,42875170,22433544
4186,3196,CA-2022-0004186,5*** **** **** 1228,VISA,PLATINUM,HAI_PHONG_1,202074362,134184233,67890129
4187,3197,CA-2024-0004187,5*** **** **** 9322,VISA,GOLD,HA_NOI_CN1,76047123,24699583,51347540
4188,3197,CA-2022-0004188,5*** **** **** 5454,VISA,CLASSIC,HA_NOI_CN1,39399334,26760391,12638943
4189,3198,CA-2021-0004189,5*** **** **** 4545,JCB,PLATINUM,BR-DN01,265279698,58183327,207096371
4190,3199,CA-2023-0004190,5*** **** **** 0299,MASTERCARD,PLATINUM,HA_NOI_CN1,169568307,92894425,76673882
4191,3199,CA-2020-0004191,4*** **** **** 4335,MASTERCARD,PLATINUM,Ha Noi CN1,150492967,1089622,149403345
4192,3200,CA-2022-0004192,4*** **** **** 5649,VISA,CLASSIC,HAI_PHONG_1,45964924,29778543,16186381
4193,3201,CA-2020-0004193,4*** **** **** 2516,MASTERCARD,GOLD,HN-01,82032627,12048929,69983698
4194,3202,CA-2022-0004194,4*** **** **** 2798,VISA,INFINITE,HP-01,796111510,123899022,672212488
4195,3203,CA-2024-0004195,4*** **** **** 8085,JCB,INFINITE,Da Nang CN1,716138527,564969977,151168550
4196,3203,CA-2021-0004196,5*** **** **** 3635,JCB,GOLD,DA_NANG_1,134717847,44792743,89925104
4197,3204,CA-2022-0004197,5*** **** **** 7524,JCB,GOLD,HN-01,106368621,76959036,29409585
4198,3205,CA-2021-0004198,4*** **** **** 3010,VISA,INFINITE,HA_NOI_CN1,322824998,250147066,72677932
4199,3205,CA-2022-0004199,4*** **** **** 2757,MASTERCARD,PLATINUM,HN-01,159727038,74890142,84836896
4200,3206,CA-2021-0004200,5*** **** **** 2290,VISA,GOLD,HCM_Q3,52547422,38781976,13765446
4201,3206,CA-2021-0004201,5*** **** **** 5212,JCB,GOLD,BR-HCM02,133119524,78351248,54768276
4202,3207,CA-2023-0004202,4*** **** **** 0986,JCB,PLATINUM,Ho Chi Minh Q1,263691096,145869573,117821523
4203,3208,CA-2020-0004203,4*** **** **** 2022,JCB,INFINITE,HN-01,627098259,117971079,509127180
4204,3209,CA-2023-0004204,4*** **** **** 5907,MASTERCARD,CLASSIC,CT-01,24756714,3366839,21389875
4205,3209,CA-2024-0004205,5*** **** **** 6578,VISA,GOLD,CAN_THO_1,142399743,32311972,110087771
4206,3210,CA-2024-0004206,4*** **** **** 5106,JCB,GOLD,Hai Phong CN1,128442156,30895342,97546814
4207,3211,CA-2024-0004207,5*** **** **** 3493,VISA,GOLD,BR-CT01,146512777,31944933,114567844
4208,3212,CA-2023-0004208,4*** **** **** 6873,VISA,PLATINUM,BR-HP01,238740450,81571269,157169181
4209,3213,CA-2021-0004209,5*** **** **** 5101,MASTERCARD,GOLD,CN-HCM-01,98541641,14416480,84125161
4210,3214,CA-2024-0004210,5*** **** **** 3227,JCB,CLASSIC,CAN_THO_1,34061447,16966781,17094666
4211,3215,CA-2021-0004211,4*** **** **** 6472,MASTERCARD,CLASSIC,BR-HN01,35857271,8360767,27496504
4212,3216,CA-2021-0004212,5*** **** **** 2662,VISA,INFINITE,CN-HCM-01,401153225,79561332,321591893
4213,3217,CA-2023-0004213,5*** **** **** 3783,JCB,PLATINUM,Da Nang CN1,264563139,163861595,100701544
4214,3218,CA-2024-0004214,5*** **** **** 6346,MASTERCARD,PLATINUM,HCM_Q1,236337509,184477904,51859605
4215,3219,CA-2024-0004215,5*** **** **** 6406,MASTERCARD,CLASSIC,CT-01,23422168,20840040,2582128
4216,3220,CA-2022-0004216,4*** **** **** 4954,MASTERCARD,INFINITE,BR-CT01,788646722,184625269,604021453
4217,3220,CA-2021-0004217,4*** **** **** 2535,MASTERCARD,INFINITE,Can Tho CN1,334793522,295898026,38895496
4218,3221,CA-2023-0004218,4*** **** **** 8375,JCB,INFINITE,HN-01,510185027,356054328,154130699
4219,3222,CA-2023-0004219,5*** **** **** 6017,VISA,GOLD,BR-HP01,91142815,18310224,72832591
4220,3222,CA-2023-0004220,5*** **** **** 6704,JCB,PLATINUM,HP-01,227953615,144123394,83830221
4221,3223,CA-2020-0004221,4*** **** **** 1383,JCB,INFINITE,Ho Chi Minh Q1,421010308,360645915,60364393
4222,3223,CA-2021-0004222,4*** **** **** 2257,JCB,INFINITE,BR-HCM01,316225678,190647419,125578259
4223,3224,CA-2024-0004223,5*** **** **** 1728,VISA,CLASSIC,HCM_Q1,26586515,14311311,12275204
4224,3225,CA-2021-0004224,5*** **** **** 7862,JCB,PLATINUM,BR-HN01,288735605,254953182,33782423
4225,3226,CA-2022-0004225,5*** **** **** 3783,MASTERCARD,CLASSIC,CAN_THO_1,21364215,16266251,5097964
4226,3227,CA-2023-0004226,5*** **** **** 8333,VISA,INFINITE,Ho Chi Minh Q1,584822340,335030654,249791686
4227,3228,CA-2021-0004227,4*** **** **** 9249,JCB,GOLD,Da Nang CN1,60123581,11616542,48507039
4228,3229,CA-2024-0004228,5*** **** **** 3964,JCB,PLATINUM,CAN_THO_1,208121982,141253687,66868295
4229,3230,CA-2023-0004229,4*** **** **** 2148,VISA,GOLD,BR-HN01,121107592,87212838,33894754
4230,3231,CA-2023-0004230,4*** **** **** 1202,MASTERCARD,PLATINUM,Hai Phong CN1,284958037,123365109,161592928
4231,3232,CA-2024-0004231,4*** **** **** 8786,VISA,CLASSIC,DN-01,23726525,14765145,8961380
4232,3233,CA-2023-0004232,4*** **** **** 4991,JCB,CLASSIC,HP-01,22682518,7177490,15505028
4233,3233,CA-2022-0004233,4*** **** **** 6775,VISA,PLATINUM,HP-01,286246811,201939091,84307720
4234,3234,CA-2022-0004234,4*** **** **** 8948,MASTERCARD,CLASSIC,Da Nang CN1,23767455,10752221,13015234
4235,3235,CA-2021-0004235,4*** **** **** 6681,MASTERCARD,INFINITE,HP-01,460661011,274336395,186324616
4236,3236,CA-2023-0004236,4*** **** **** 1727,JCB,PLATINUM,DA_NANG_1,201334140,21817833,179516307
4237,3236,CA-2021-0004237,5*** **** **** 0750,MASTERCARD,CLASSIC,Da Nang CN1,37282394,24490981,12791413
4238,3237,CA-2021-0004238,5*** **** **** 1325,MASTERCARD,CLASSIC,Da Nang CN1,37563568,1223290,36340278
4239,3238,CA-2021-0004239,5*** **** **** 6002,JCB,INFINITE,HP-01,684689252,251513523,433175729
4240,3239,CA-2021-0004240,4*** **** **** 0139,JCB,PLATINUM,CAN_THO_1,159866814,21826265,138040549
4241,3240,CA-2024-0004241,5*** **** **** 4549,JCB,INFINITE,Da Nang CN1,408340038,112303265,296036773
4242,3241,CA-2020-0004242,4*** **** **** 2949,VISA,PLATINUM,DN-01,185128703,75496609,109632094
4243,3241,CA-2021-0004243,5*** **** **** 6082,JCB,GOLD,DA_NANG_1,71413945,3444412,67969533
4244,3242,CA-2022-0004244,5*** **** **** 6995,JCB,GOLD,CN-HCM-02,145422632,26323642,119098990
4245,3243,CA-2020-0004245,5*** **** **** 5581,JCB,CLASSIC,HA_NOI_CN1,24887521,13825587,11061934
4246,3243,CA-2020-0004246,5*** **** **** 0050,MASTERCARD,CLASSIC,BR-HN01,33012203,507274,32504929
4247,3244,CA-2020-0004247,4*** **** **** 6925,VISA,CLASSIC,HP-01,28592934,12296622,16296312
4248,3244,CA-2021-0004248,4*** **** **** 5392,VISA,PLATINUM,HP-01,264305900,166358528,97947372
4249,3245,CA-2023-0004249,5*** **** **** 7549,MASTERCARD,PLATINUM,CN-HCM-01,272558983,152960790,119598193
4250,3246,CA-2024-0004250,5*** **** **** 4907,MASTERCARD,PLATINUM,HAI_PHONG_1,234227012,190925236,43301776
4251,3247,CA-2024-0004251,5*** **** **** 7382,VISA,INFINITE,DN-01,677780539,12150614,665629925
4252,3248,CA-2024-0004252,5*** **** **** 6545,VISA,GOLD,HP-01,140167868,28636479,111531389
4253,3248,CA-2020-0004253,4*** **** **** 1941,MASTERCARD,CLASSIC,HP-01,24392009,5019084,19372925
4254,3249,CA-2022-0004254,5*** **** **** 4106,JCB,GOLD,BR-HN01,142705066,101809125,40895941
4255,3250,CA-2024-0004255,4*** **** **** 5897,MASTERCARD,PLATINUM,Can Tho CN1,165300805,29510897,135789908
4256,3251,CA-2022-0004256,4*** **** **** 0646,JCB,INFINITE,CAN_THO_1,551098792,294878950,256219842
4257,3252,CA-2021-0004257,4*** **** **** 0059,VISA,PLATINUM,BR-CT01,191988632,55492482,136496150
4258,3252,CA-2022-0004258,5*** **** **** 6300,JCB,CLASSIC,Can Tho CN1,30401416,12346996,18054420
4259,3253,CA-2020-0004259,5*** **** **** 7197,JCB,GOLD,HAI_PHONG_1,136480292,115361618,21118674
4260,3254,CA-2021-0004260,4*** **** **** 4755,VISA,PLATINUM,Ha Noi CN1,231194492,38611922,192582570
4261,3255,CA-2023-0004261,5*** **** **** 4549,VISA,PLATINUM,CN-HCM-01,223637232,126738561,96898671
4262,3256,CA-2021-0004262,5*** **** **** 9730,JCB,GOLD,DA_NANG_1,109117169,46688932,62428237
4263,3257,CA-2020-0004263,4*** **** **** 6596,JCB,INFINITE,HA_NOI_CN1,402914609,7008146,395906463
4264,3258,CA-2022-0004264,5*** **** **** 6489,JCB,GOLD,HAI_PHONG_1,92214450,60103659,32110791
4265,3258,CA-2022-0004265,5*** **** **** 8698,JCB,PLATINUM,HAI_PHONG_1,221672387,18827189,202845198
4266,3259,CA-2023-0004266,4*** **** **** 6958,MASTERCARD,CLASSIC,Hai Phong CN1,44412952,17261694,27151258
4267,3260,CA-2020-0004267,4*** **** **** 7708,JCB,INFINITE,HN-01,605898257,365358192,240540065
4268,3260,CA-2023-0004268,4*** **** **** 0914,JCB,GOLD,Ha Noi CN1,107566030,18341338,89224692
